2019,Jan,Mexico,Regular,Cajeta,E. Privados,ABYT055818,Atole mix,41.21169
2019,Feb,Mexico,Regular,Cajeta,E. Privados,ABYT055818,Atole mix,83.691432
2019,Apr,Mexico,Regular,Cajeta,E. Privados,ABYT055818,Atole mix,44.064807
2019,May,Mexico,Regular,Cajeta,E. Privados,ABYT055818,Atole mix,3.05E-16
2019,Jun,Mexico,Regular,Cajeta,E. Privados,ABYT055818,Atole mix,0
2019,Jul,Mexico,Regular,Cajeta,E. Privados,ABYT055818,Atole mix,3.05E-16
2019,Aug,Mexico,Regular,Cajeta,E. Privados,ABYT055818,Atole mix,-1.39E-16
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,15695.84198
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,6729.449132
2019,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-73.673476
2019,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,13781.8437
2019,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,2529.36134
2019,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,15976.13771
2019,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-3.32E-14
2019,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-350.259608
2019,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,5765.495393
2019,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,8.35E-13
2019,Mar,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0
2019,Mar,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,2.34E-15
2019,Mar,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,4.00E-14
2019,Mar,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-1.03E-16
2019,Apr,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-3.28E-14
2019,Apr,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,17765.93896
2019,Apr,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,3910.688588
2019,Apr,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-0.774906
2019,Apr,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,16489.9625
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1.33E-15
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,8.48E-13
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1.39E-15
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-5.80E-13
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-5.46E-13
2019,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,12453.76886
2019,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-5.46E-14
2019,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,4637.601534
2019,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1.57E-13
2019,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1.46E-12
2019,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,59817.19744
2019,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,79.25315
2019,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,2579.781957
2019,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-110.907241
2019,Jul,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-4.06E-13
2019,Jul,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,10505.38814
2019,Jul,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-2.07E-13
2019,Jul,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1420.21824
2019,Jul,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,130158.4954
2019,Jul,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,15270.34297
2019,Jul,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,17394.1591
2019,Jul,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-1.85E-13
2019,Jul,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,4.67E-11
2019,Aug,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-1.05E-11
2019,Aug,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,10669.38953
2019,Aug,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,21.1342
2019,Aug,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-9.10E-15
2019,Aug,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-1.05E-14
2019,Aug,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,5.68E-12
2019,Aug,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,239.52099
2019,Sep,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-4.09E-12
2019,Oct,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1.89E-12
2019,Oct,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,2988.08028
2019,Oct,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-2.61E-15
2019,Oct,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,2.13E-13
2019,Oct,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1.14E-13
2019,Oct,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-4.44E-16
2019,Oct,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1.07E-14
2019,Oct,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-9.07E-12
2019,Oct,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1088.4113
2019,Nov,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1.34E-11
2019,Nov,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-9.78E-14
2019,Nov,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-1.98E-13
2019,Nov,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-5.29E-12
2019,Nov,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,189.816792
2019,Nov,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,830.57406
2019,Dec,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,12641.7305
2019,Dec,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,4070.057131
2019,Dec,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1.98E-12
2019,Dec,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1.50E-15
2020,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2.67E-12
2020,Mar,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,-5.26E-13
2020,Apr,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,5.97E-13
2020,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1379.00615
2020,Jun,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,3329.517055
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,-1.48E-13
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,-7.26E-12
2019,Feb,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,215.829278
2019,Jun,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,14784.42961
2019,Jul,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2108.842919
2019,Jul,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,12.151425
2019,Aug,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2.20E-13
2019,Nov,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2628.039428
2020,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,-1.78E-13
2020,Feb,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,-3.97E-11
2020,Mar,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1342.024443
2020,Mar,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0
2020,Mar,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,502.852511
2020,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1231.774296
2020,Jun,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,3.06E-13
2020,Aug,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1786.933768
2019,Jun,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,337.055286
2019,Apr,Mexico,Regular,Verde,E. Privados,206054370,Tamal mix,889.303956
2019,May,Mexico,Regular,Verde,E. Privados,206054370,Tamal mix,825.649212
2019,Jul,Mexico,Regular,Verde,E. Privados,206054370,Tamal mix,-1.05E-13
2019,Dec,Mexico,Regular,Verde,E. Privados,206054370,Tamal mix,1023.3183
2020,Apr,Mexico,Regular,Verde,E. Privados,206054370,Tamal mix,961.277688
2019,Apr,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1.690758
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1238.889735
2019,Jul,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,-8.79E-14
2019,Sep,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,7.72E-13
2019,Oct,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1032.901245
2019,Nov,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0
2019,Nov,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,-2.66E-14
2019,Dec,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2939.802872
2019,Dec,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.281793
2019,Dec,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2.26E-13
2020,Feb,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,468.052464
2020,Jul,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,9.45E-13
2020,Aug,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,329.712077
2019,Dec,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,154071.4881
2019,Dec,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-3.55E-11
2019,Dec,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00232
2020,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,2.19E-12
2020,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,12012.4769
2020,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-2.84E-13
2020,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-3.75E-12
2020,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1.05671
2020,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,6.82E-12
2020,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,33363.86496
2020,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-5.85E-12
2020,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,11061.29345
2020,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,53185.27101
2020,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,3.15E-11
2020,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,38301.51066
2020,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,16600.06873
2020,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,724.00476
2020,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,2.30E-12
2020,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,14055.02631
2020,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-3.61E-16
2020,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-3.72E-10
2020,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,85.507346
2020,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,13647.37615
2020,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,5.33E-15
